file 1	file 2	# same commits	# commits file 1	# commits file 2
zeeguu/core/audio_lessons/daily_lesson_generator.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	86	3
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	58	25
zeeguu/core/util/time.py	zeeguu/api/endpoints/user.py	1	16	101
zeeguu/api/endpoints/generated_examples.py	zeeguu/core/model/user_language.py	1	35	60
zeeguu/core/model/badge_category.py	zeeguu/core/friends/__init__.py	1	4	4
zeeguu/core/llm_services/anthropic_service.py	zeeguu/core/model/user.py	1	5	206
zeeguu/core/user_feature_toggles.py	zeeguu/core/friends/friend_streak.py	1	51	3
zeeguu/core/badges/badge_progress.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	26	3
zeeguu/core/model/user_avatar.py	zeeguu/core/model/exercise_outcome.py	1	15	16
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/friends/friend_streak.py	1	28	3
zeeguu/core/model/friendship.py	zeeguu/core/leaderboards/__init__.py	1	9	3
zeeguu/core/util/time.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	16	25
zeeguu/api/endpoints/translation.py	tools/migrations/26-02-24-a--add_username.sql	1	137	6
zeeguu/core/model/user_exercise_session.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	34	4
zeeguu/core/model/user_badge.py	zeeguu/core/model/exercise_outcome.py	1	5	16
zeeguu/core/friends/__init__.py	tools/migrations/26-02-24-friendship_system.sql	1	4	35
zeeguu/api/endpoints/user_watching_session.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	10	4
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/accounts.py	1	4	37
zeeguu/core/friends/friend_streak.py	zeeguu/core/account_management/user_account_creation.py	1	3	51
zeeguu/core/model/user_browsing_session.py	zeeguu/core/llm_services/anthropic_service.py	1	9	5
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/llm_services/simplification_service.py	1	11	17
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/friendship.py	1	39	9
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	21	86
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/badges/__init__.py	1	16	6
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/events/__init__.py	1	16	4
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	9	25
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/reading_sessions.py	1	10	20
zeeguu/core/model/exercise_outcome.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	16	11
zeeguu/core/friends/friend_streak.py	zeeguu/core/badges/__init__.py	1	3	6
zeeguu/api/endpoints/generated_examples.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	35	86
tools/migrations/26-03-13--add_user_avatar.sql	zeeguu/core/model/user.py	1	5	206
zeeguu/api/endpoints/listening_sessions.py	tools/migrations/26-04-11--add_user_timezone.sql	1	14	3
zeeguu/core/model/user_browsing_session.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	9	4
zeeguu/core/audio_lessons/daily_lesson_generator.py	zeeguu/api/endpoints/friends.py	1	86	85
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/leaderboards.py	1	58	13
zeeguu/core/friends/__init__.py	tools/migrations/26-02-24-a--add_username.sql	1	4	6
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/friends/listeners.py	1	28	13
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/core/model/user_language.py	1	11	60
zeeguu/api/endpoints/helpers/activity_sessions.py	zeeguu/api/endpoints/badges.py	1	25	53
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/activity_tracking.py	1	12	34
zeeguu/core/badges/listeners.py	tools/migrations/26-02-24-c--add_username.sql	1	21	3
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/user.py	1	4	101
zeeguu/api/app.py	zeeguu/api/endpoints/user.py	1	78	101
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/user.py	1	9	101
zeeguu/api/endpoints/helpers/activity_sessions.py	zeeguu/api/endpoints/friends.py	1	25	85
zeeguu/core/audio_lessons/daily_lesson_generator.py	zeeguu/api/endpoints/accounts.py	1	86	37
zeeguu/core/model/user_badge.py	zeeguu/core/model/__init__.py	1	5	127
zeeguu/api/endpoints/user_watching_session.py	zeeguu/core/model/user.py	1	10	206
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	tools/migrations/26-02-24-b--add_username.py	1	7	16
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/activity_tracking.py	1	3	34
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/accounts.py	1	3	37
zeeguu/api/endpoints/user_watching_session.py	zeeguu/api/endpoints/daily_streak.py	1	10	58
zeeguu/api/endpoints/exercise_sessions.py	zeeguu/api/endpoints/user.py	1	17	101
zeeguu/core/model/friendship.py	tools/migrations/26-03-13--add_user_avatar.sql	1	9	5
zeeguu/core/model/friendship.py	zeeguu/core/friends/__init__.py	1	9	4
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	9	77
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/user.py	1	16	101
zeeguu/core/model/user_avatar.py	zeeguu/api/endpoints/translation.py	1	15	137
zeeguu/core/badges/__init__.py	tools/migrations/26-02-24-c--add_username.sql	1	6	3
zeeguu/api/endpoints/accounts.py	zeeguu/api/endpoints/__init__.py	1	37	51
zeeguu/core/model/user_avatar.py	tools/migrations/26-02-24-a--add_username.sql	1	15	6
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	39	3
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/core/model/__init__.py	1	77	127
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/exercise_sessions.py	1	21	17
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/__init__.py	1	14	51
tools/migrations/26-03-13--add_user_avatar.sql	tools/migrations/26-02-24-friendship_system.sql	1	5	35
zeeguu/core/leaderboards/__init__.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	3	3
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/friends.py	1	5	85
zeeguu/core/model/article.py	zeeguu/api/endpoints/reading_sessions.py	1	188	20
zeeguu/core/model/friendship.py	zeeguu/api/endpoints/user_languages.py	1	9	12
tools/migrations/26-04-15--update_user_name_email_collation.sql	tools/migrations/26-03-13--add_user_avatar.sql	1	3	5
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/user_languages.py	1	16	12
tools/migrations/26-04-15--update_user_name_email_collation.sql	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	3	7
zeeguu/core/leaderboards/__init__.py	tools/migrations/26-02-19-a--add_badges.sql	1	3	10
zeeguu/core/llm_services/simplification_service.py	tools/migrations/26-04-11--add_user_timezone.sql	1	17	3
zeeguu/core/badges/listeners.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	21	3
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/activity_tracking.py	1	6	34
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-02-24-c--add_username.sql	1	58	3
zeeguu/core/model/article.py	zeeguu/core/model/user.py	1	188	206
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/translation.py	1	4	137
zeeguu/core/model/exercise_outcome.py	zeeguu/core/account_management/user_account_deletion.py	1	16	26
tools/migrations/26-04-14--add_article_upload.sql	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	3	4
zeeguu/api/endpoints/__init__.py	zeeguu/api/app.py	1	51	78
zeeguu/core/model/badge.py	tools/migrations/26-02-24-c--add_username.sql	1	23	3
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/api/endpoints/user_languages.py	1	39	12
zeeguu/core/account_management/user_account_deletion.py	tools/migrations/26-03-13--add_user_avatar.sql	1	26	5
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/user.py	1	3	101
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/listening_sessions.py	1	11	14
zeeguu/core/util/time.py	zeeguu/core/llm_services/simplification_service.py	1	16	17
zeeguu/core/model/friend_request.py	tools/migrations/26-03-13--add_user_avatar.sql	1	43	5
zeeguu/core/model/friend_request.py	tools/migrations/26-02-24-c--add_username.sql	1	43	3
zeeguu/api/endpoints/exercises.py	zeeguu/api/endpoints/activity_tracking.py	1	72	34
zeeguu/api/app.py	tools/migrations/26-02-24-friendship_system.sql	1	78	35
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/friends.py	1	16	85
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/leaderboards/__init__.py	1	28	3
zeeguu/core/model/exercise_outcome.py	tools/migrations/26-02-24-c--add_username.sql	1	16	3
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/user_watching_session.py	1	5	10
zeeguu/core/model/friend_request.py	zeeguu/api/endpoints/__init__.py	1	43	51
zeeguu/api/endpoints/activity_tracking.py	tools/migrations/26-02-24-friendship_system.sql	1	34	35
zeeguu/core/leaderboards/__init__.py	zeeguu/core/model/user.py	1	3	206
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/article_upload.py	1	20	11
zeeguu/core/model/exercise_outcome.py	tools/migrations/26-02-24-friendship_system.sql	1	16	35
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/friends/friend_streak.py	1	39	3
zeeguu/core/friends/listeners.py	zeeguu/api/endpoints/__init__.py	1	13	51
zeeguu/core/friends/__init__.py	zeeguu/core/account_management/user_account_creation.py	1	4	51
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/app.py	1	26	78
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/accounts.py	1	16	37
zeeguu/api/endpoints/generated_examples.py	zeeguu/core/model/user.py	1	35	206
zeeguu/api/endpoints/browsing_sessions.py	zeeguu/core/model/user.py	1	10	206
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/listening_sessions.py	1	17	14
zeeguu/api/endpoints/user_watching_session.py	zeeguu/core/model/user_language.py	1	10	60
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/reading_sessions.py	1	5	20
zeeguu/core/user_feature_toggles.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	51	3
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/listening_sessions.py	1	20	14
zeeguu/api/endpoints/friends.py	tools/migrations/26-03-13--add_user_avatar.sql	1	85	5
zeeguu/core/model/user_exercise_session.py	zeeguu/core/llm_services/simplification_and_classification.py	1	34	21
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/user.py	1	14	101
zeeguu/core/model/user_badge_progress.py	zeeguu/api/endpoints/user_languages.py	1	9	12
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/friends.py	1	28	85
zeeguu/core/friends/__init__.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	4	3
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/friendship.py	1	51	9
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/user_word.py	1	51	58
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/badge.py	1	51	23
zeeguu/core/model/exercise_outcome.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	16	3
zeeguu/core/friends/friend_streak.py	zeeguu/api/endpoints/activity_tracking.py	1	3	34
zeeguu/core/model/badge_category.py	zeeguu/api/endpoints/__init__.py	1	4	51
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/generated_examples.py	1	20	35
zeeguu/core/badges/badge_progress.py	zeeguu/api/endpoints/__init__.py	1	26	51
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/__init__.py	1	34	51
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/__init__.py	1	51	127
zeeguu/core/model/user_badge.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	5	3
zeeguu/core/user_feature_toggles.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	51	7
zeeguu/core/badges/__init__.py	tools/migrations/26-02-24-b--add_username.py	1	6	16
zeeguu/core/badges/__init__.py	zeeguu/api/app.py	1	6	78
zeeguu/core/leaderboards/leaderboards.py	tools/migrations/26-02-24-c--add_username.sql	1	16	3
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/__init__.py	1	28	51
zeeguu/core/model/friendship.py	zeeguu/api/endpoints/translation.py	1	9	137
zeeguu/core/model/user_exercise_session.py	zeeguu/core/llm_services/simplification_service.py	1	34	17
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/user.py	1	11	101
zeeguu/core/model/user_language.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	60	3
zeeguu/core/llm_services/simplification_service.py	zeeguu/core/model/__init__.py	1	17	127
zeeguu/core/model/user_badge.py	zeeguu/api/endpoints/exercises.py	1	5	72
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/browsing_sessions.py	1	9	10
zeeguu/core/model/article.py	zeeguu/api/endpoints/browsing_sessions.py	1	188	10
zeeguu/api/endpoints/user_articles.py	zeeguu/api/endpoints/__init__.py	1	51	51
zeeguu/core/events/__init__.py	tools/migrations/26-02-24-friendship_system.sql	1	4	35
zeeguu/api/endpoints/bookmarks_and_words.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	77	4
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/daily_streak.py	1	14	58
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	28	86
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/exercise_sessions.py	1	9	17
zeeguu/core/account_management/user_account_deletion.py	tools/migrations/26-02-24-c--add_username.sql	1	26	3
zeeguu/core/model/article_upload.py	zeeguu/core/model/user.py	1	9	206
zeeguu/core/model/user_avatar.py	zeeguu/core/friends/listeners.py	1	15	13
zeeguu/core/badges/__init__.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	6	11
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/badges/__init__.py	1	28	6
zeeguu/core/util/time.py	zeeguu/api/endpoints/reading_sessions.py	1	16	20
zeeguu/core/model/user_badge.py	zeeguu/core/model/friendship.py	1	5	9
zeeguu/core/model/user_badge.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	5	7
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-02-24-c--add_username.sql	1	28	3
tools/migrations/26-02-24-c--add_username.sql	tools/migrations/26-02-19-a--add_badges.sql	1	3	10
zeeguu/core/model/exercise_outcome.py	zeeguu/core/badges/badge_progress.py	1	16	26
zeeguu/api/endpoints/listening_sessions.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	14	86
zeeguu/api/endpoints/article_upload.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	11	25
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-24-friendship_system.sql	1	72	35
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	14	25
zeeguu/api/endpoints/activity_tracking.py	tools/migrations/26-02-24-c--add_username.sql	1	34	3
zeeguu/core/friends/friend_streak.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	3	11
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-03-13--add_user_avatar.sql	1	13	5
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	tools/migrations/26-02-19-b--insert_default_badges.sql	1	7	11
zeeguu/api/endpoints/leaderboards.py	tools/migrations/26-02-24-b--add_username.py	1	13	16
zeeguu/api/endpoints/translation.py	zeeguu/api/endpoints/friends.py	1	137	85
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/reading_sessions.py	1	9	20
zeeguu/core/user_feature_toggles.py	zeeguu/core/badges/__init__.py	1	51	6
zeeguu/core/model/user_exercise_session.py	zeeguu/core/model/user_browsing_session.py	1	34	9
zeeguu/core/leaderboards/leaderboards.py	tools/migrations/26-02-24-b--add_username.py	1	16	16
zeeguu/api/endpoints/reading_sessions.py	zeeguu/core/model/user_language.py	1	20	60
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/leaderboards.py	1	3	13
zeeguu/core/model/friendship.py	zeeguu/core/model/badge.py	1	9	23
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	14	77
zeeguu/core/model/daily_audio_lesson.py	zeeguu/core/badges/listeners.py	1	28	21
zeeguu/core/util/time.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	16	77
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/__init__.py	1	4	51
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	21	77
zeeguu/core/model/user_badge_progress.py	zeeguu/core/model/friendship.py	1	9	9
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/user_badge_progress.py	1	51	9
zeeguu/core/llm_services/simplification_and_classification.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	21	25
zeeguu/core/friends/listeners.py	zeeguu/core/badges/__init__.py	1	13	6
zeeguu/core/model/__init__.py	zeeguu/core/friends/__init__.py	1	127	4
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/api/endpoints/__init__.py	1	77	51
zeeguu/core/model/article.py	zeeguu/core/model/user_language.py	1	188	60
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/browsing_sessions.py	1	9	10
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	28	7
zeeguu/api/endpoints/reading_sessions.py	zeeguu/core/model/__init__.py	1	20	127
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/daily_streak.py	1	6	58
zeeguu/core/model/daily_audio_lesson.py	tools/migrations/26-02-24-friendship_system.sql	1	28	35
zeeguu/api/endpoints/user_languages.py	zeeguu/api/endpoints/friends.py	1	12	85
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/daily_streak.py	1	5	58
tools/migrations/26-04-11--add_user_timezone.sql	zeeguu/core/model/__init__.py	1	3	127
zeeguu/core/events/__init__.py	tools/migrations/26-03-13--add_user_avatar.sql	1	4	5
zeeguu/core/model/user_word.py	tools/migrations/26-02-24-friendship_system.sql	1	58	35
zeeguu/api/endpoints/translation.py	zeeguu/api/endpoints/exercises.py	1	137	72
zeeguu/core/user_feature_toggles.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	51	86
zeeguu/core/model/user_browsing_session.py	zeeguu/core/model/article_upload.py	1	9	9
zeeguu/core/friends/__init__.py	tools/migrations/26-02-24-c--add_username.sql	1	4	3
zeeguu/core/leaderboards/__init__.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	3	86
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/account_management/user_account_deletion.py	1	39	26
zeeguu/api/app.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	78	3
zeeguu/core/friends/__init__.py	zeeguu/api/endpoints/__init__.py	1	4	51
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/user_watching_session.py	1	17	10
zeeguu/core/user_feature_toggles.py	zeeguu/core/model/user_avatar.py	1	51	15
zeeguu/core/model/exercise_outcome.py	zeeguu/core/badges/listeners.py	1	16	21
zeeguu/api/endpoints/reading_sessions.py	zeeguu/api/endpoints/bookmarks_and_words.py	1	20	77
zeeguu/api/endpoints/leaderboards.py	zeeguu/api/app.py	1	13	78
zeeguu/core/account_management/user_account_deletion.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	26	3
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/badges.py	1	6	53
zeeguu/core/leaderboards/__init__.py	zeeguu/core/account_management/user_account_deletion.py	1	3	26
zeeguu/core/model/audio_lesson_dialogue.py	zeeguu/api/endpoints/article_upload.py	1	11	11
zeeguu/core/llm_services/simplification_service.py	tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	1	17	4
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/leaderboards/__init__.py	1	16	3
zeeguu/core/leaderboards/__init__.py	zeeguu/api/endpoints/friends.py	1	3	85
zeeguu/core/badges/__init__.py	zeeguu/api/endpoints/friends.py	1	6	85
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/core/model/exercise_outcome.py	1	39	16
zeeguu/api/app.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	78	7
zeeguu/core/friends/listeners.py	tools/migrations/26-02-24-b--add_username.py	1	13	16
zeeguu/core/model/user_avatar.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	15	86
zeeguu/core/user_feature_toggles.py	zeeguu/core/leaderboards/leaderboards.py	1	51	16
zeeguu/core/model/badge_category.py	zeeguu/core/events/__init__.py	1	4	4
zeeguu/core/llm_services/simplification_service.py	zeeguu/api/endpoints/exercise_sessions.py	1	17	17
zeeguu/core/leaderboards/__init__.py	zeeguu/api/app.py	1	3	78
zeeguu/core/model/user_badge.py	tools/migrations/26-02-24-friendship_system.sql	1	5	35
zeeguu/core/leaderboards/leaderboards.py	zeeguu/core/account_management/user_account_creation.py	1	16	51
zeeguu/core/model/user_browsing_session.py	zeeguu/core/model/user.py	1	9	206
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/exercises.py	1	4	72
zeeguu/core/util/time.py	zeeguu/api/endpoints/daily_streak.py	1	16	58
zeeguu/core/leaderboards/leaderboards.py	zeeguu/api/app.py	1	16	78
zeeguu/core/model/user_exercise_session.py	zeeguu/core/model/article.py	1	34	188
zeeguu/core/llm_services/simplification_service.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	17	86
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	34	25
zeeguu/core/model/article.py	tools/migrations/26-04-11--add_user_timezone.sql	1	188	3
zeeguu/api/endpoints/listening_sessions.py	tools/migrations/26-04-14--add_article_upload.sql	1	14	3
zeeguu/core/model/user_browsing_session.py	zeeguu/api/endpoints/user.py	1	9	101
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/endpoints/__init__.py	1	26	51
zeeguu/core/llm_services/simplification_service.py	zeeguu/core/model/user_language.py	1	17	60
zeeguu/api/endpoints/exercises.py	tools/migrations/26-02-19-b--insert_default_badges.sql	1	72	11
zeeguu/core/friends/__init__.py	zeeguu/core/account_management/user_account_deletion.py	1	4	26
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/article_upload.py	1	5	11
zeeguu/core/model/badge_category.py	zeeguu/core/leaderboards/leaderboards.py	1	4	16
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/listening_sessions.py	1	5	14
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/user.py	1	58	101
zeeguu/core/model/user_badge_progress.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	9	3
tools/migrations/26-02-26--add_max_streak_to_user_language.sql	tools/migrations/26-02-19-a--add_badges.sql	1	7	10
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/daily_streak.py	1	28	58
tools/migrations/26-04-07--add_language_id_to_exercise_and_browsing_sessions.sql	zeeguu/api/endpoints/helpers/activity_sessions.py	1	4	25
zeeguu/core/model/user_browsing_session.py	zeeguu/core/audio_lessons/daily_lesson_generator.py	1	9	86
zeeguu/core/model/user_language.py	tools/migrations/26-02-24-c--add_username.sql	1	60	3
zeeguu/core/friends/listeners.py	tools/migrations/26-03-13--add_user_avatar.sql	1	13	5
zeeguu/core/llm_services/anthropic_service.py	zeeguu/core/model/__init__.py	1	5	127
tools/migrations/26-03-13--add_user_avatar.sql	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	5	7
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-02-24-a--add_username.sql	1	58	6
zeeguu/api/endpoints/leaderboards.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	13	25
zeeguu/api/endpoints/article_upload.py	tools/migrations/26-04-11--add_user_timezone.sql	1	11	3
zeeguu/core/model/__init__.py	zeeguu/api/endpoints/translation.py	1	127	137
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/api/endpoints/daily_streak.py	1	39	58
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/browsing_sessions.py	1	14	10
zeeguu/api/endpoints/exercises.py	zeeguu/api/endpoints/badges.py	1	72	53
zeeguu/core/leaderboards/leaderboards.py	tools/migrations/26-02-24-a--add_username.sql	1	16	6
zeeguu/core/model/user_exercise_session.py	tools/migrations/26-04-14--add_article_upload.sql	1	34	3
zeeguu/core/events/__init__.py	zeeguu/api/endpoints/leaderboards.py	1	4	13
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/daily_streak.py	1	9	58
zeeguu/core/account_management/user_account_deletion.py	zeeguu/api/endpoints/exercises.py	1	26	72
zeeguu/api/endpoints/user_languages.py	zeeguu/api/app.py	1	12	78
zeeguu/api/endpoints/listening_sessions.py	zeeguu/api/endpoints/generated_examples.py	1	14	35
zeeguu/core/model/friendship.py	zeeguu/core/model/daily_audio_lesson.py	1	9	28
zeeguu/api/endpoints/bookmarks_and_words.py	zeeguu/api/endpoints/generated_examples.py	1	77	35
zeeguu/core/model/badge.py	zeeguu/api/endpoints/user_languages.py	1	23	12
zeeguu/core/model/exercise_outcome.py	zeeguu/api/endpoints/daily_streak.py	1	16	58
tools/migrations/26-02-24-friendship_system.sql	tools/migrations/26-02-24-c--add_username.sql	1	35	3
zeeguu/core/llm_services/anthropic_service.py	zeeguu/api/endpoints/__init__.py	1	5	51
zeeguu/core/model/exercise_outcome.py	tools/migrations/26-02-24-b--add_username.py	1	16	16
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-03-13--add_user_avatar.sql	1	25	5
zeeguu/core/word_scheduling/basicSR/four_levels_per_word.py	zeeguu/api/endpoints/leaderboards.py	1	39	13
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-02-24-b--add_username.py	1	58	16
zeeguu/api/endpoints/exercise_sessions.py	tools/migrations/26-04-11--add_user_timezone.sql	1	17	3
zeeguu/api/endpoints/daily_streak.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	58	3
tools/migrations/26-03-13--add_user_avatar.sql	tools/migrations/26-02-24-a--add_username.sql	1	5	6
zeeguu/core/model/user_word.py	zeeguu/api/endpoints/__init__.py	1	58	51
zeeguu/api/endpoints/listening_sessions.py	zeeguu/core/model/user_language.py	1	14	60
zeeguu/api/endpoints/helpers/activity_sessions.py	tools/migrations/26-02-24-a--add_username.sql	1	25	6
tools/migrations/26-04-15--update_user_name_email_collation.sql	tools/migrations/26-02-19-a--add_badges.sql	1	3	10
zeeguu/api/endpoints/__init__.py	tools/migrations/26-02-26--add_max_streak_to_user_language.sql	1	51	7
zeeguu/core/model/article_upload.py	zeeguu/api/endpoints/generated_examples.py	1	9	35
zeeguu/core/model/user_exercise_session.py	zeeguu/api/endpoints/reading_sessions.py	1	34	20
zeeguu/core/friends/friend_streak.py	tools/migrations/26-04-15--update_user_name_email_collation.sql	1	3	3
zeeguu/core/account_management/user_account_creation.py	zeeguu/api/endpoints/helpers/activity_sessions.py	1	51	25
zeeguu/core/model/daily_audio_lesson.py	zeeguu/api/endpoints/accounts.py	1	28	37
